Unnamed: 0,File,sep= Submitting Device,Device User_x,Form Completed_x,Upload Completed_x,Submission ID_x,Submission ID generated by device_x,tree_id,Tree Barcode - 树条码 : timestamp,Tree Barcode - 树条码 : geostamp,Tree Status - 树状态 : Tree Vitality Score Guide - 树活力评分指南,Tree Status - 树状态 : Tree Vitality Score - 树活力评分,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : timestamp,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : geostamp,Tree Status - 树状态 : Tree Status Image - 树状态图像,Tree Status - 树状态 : Tree Symptom  -  树症状,Tree Status - 树状态 : Twig symptom - 树枝症状,Tree Status - 树状态 : Twig Vitality Score - 树活力评分,Tree Status - 树状态 : Branch symptom - 分支症状,Tree Status - 树状态 : Branch Vitality Score - 树活力评分,Tree Status - 树状态 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Trunk Vitality Score - 树活力评分,Tree Status - 树状态 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Leaves Vitality Score - 树活力评分,Tree Status - 树状态 : Bark symptom - 树皮症状,Tree Status - 树状态 : Bark Vitality Score - 树活力评分,Tree Status - 树状态 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Sap sucker symptom - 啄木鸟啄食症状,Tree Status - 树状态 : Other damage - 其他损坏,Tree Status - 树状态 : Tree images -  树 图片 : Tree Status image  - 树状态和损坏图像,Tree Status - 树状态 : Tree images -  树 图片 : Twig symptom - 树枝症状,Tree Status - 树状态 : Tree images -  树 图片 :  Branch symptom - 分支症状,Tree Status - 树状态 : Tree images -  树 图片 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Tree images -  树 图片 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Tree images -  树 图片 : Bark symptom - 树皮症状,Tree Status - 树状态 : Tree images -  树 图片 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Tree images -  树 图片 : Sap sucker symptom - 吸液器症状,Tree Status - 树状态 : Tree images -  树 图片 : Other damage - 其他损坏,Tree Status - 树状态 : Tree Status Notes - 树状态说明,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : timestamp,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : geostamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : timestamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : geostamp,Beetle Observation - 甲虫观察 : Beetle Genus - 甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 3,Beetle Observation - 甲虫观察 : Beetle Subfamily - 亚科/种类,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 4,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 5,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 6,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 7,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : timestamp,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : geostamp,Beetle Observation - 甲虫观察 : Beetle Image - 甲虫图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle evidence images - 甲虫证据图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle Notes -  笔记,Beetle Observation - 甲虫观察 : Beetle code ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : timestamp,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : timestamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : geostamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : timestamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_Index_value,Beetle Observation - 甲虫观察 : Time_of_recording,Beetle Observation - 甲虫观察 : Time_of_recording : timestamp,Notes -  笔记_x,Submitting Device,Device User_y,Form Completed_y,Upload Completed_y,Submission ID_y,Submission ID generated by device_y,Barcode and Picture - 条码和图片 : Tree Barcode - 树条码 : timestamp,Barcode and Picture - 条码和图片 : Tree Barcode - 树条码 : geostamp,Barcode and Picture - 条码和图片 : Tree Image - 树图像,Barcode and Picture - 条码和图片 : Tree Image - 树图像 : timestamp,Barcode and Picture - 条码和图片 : Tree Image - 树图像 : geostamp,Tree Details - 树详细信息 : Site - 地点,Tree Details - 树详细信息 : Site - 地点 : timestamp,Tree Details - 树详细信息 : Site - 地点 : geostamp,Tree Details - 树详细信息 : Tree species -  树种,Tree Details - 树详细信息 : Tree species -  树种 : timestamp,Tree Details - 树详细信息 : Tree species -  树种 : geostamp,Tree Details - 树详细信息 : New Tree Species - 添加新树种,Tree Details - 树详细信息 : Stressor - 压力源,Tree Details - 树详细信息 : Stressor - 压力源 : timestamp,Tree Details - 树详细信息 : Stressor - 压力源 : geostamp,Notes -  笔记_y,Notes -  笔记 : timestamp,Notes -  笔记 : geostamp,tree_vitality,tree_species,beetle_taxonomy
2564,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:44:39 +08:00,2022-08-30 03:45:03 +00:00,73653265,d03421e0-1b2d-42b4-ad14-1d620fb7d555,14798185,2022-08-30 11:43:44,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1c180e70-0a44-013b-92a0-1eed51e0c6ad,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1de76370-0a44-013b-92a0-1eed51e0c6ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:43:37 +08:00,2022-07-01 00:45:43 +00:00,71975315.0,c0e2d514-2155-4ab7-984f-ca6edf95c098,2022-07-01 08:43:03,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1ffcf0d0-db05-013a-94e4-46c432fde0ef,2022-07-01 08:43:16,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:43:21,,Red oak - 北美红栎 - Quercus rubra Linn,2022-07-01 08:43:28,,,None - 没有任何,2022-07-01 08:43:33,,,,,8,Red oak,
2565,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:45:33 +08:00,2022-08-30 03:46:19 +00:00,73653275,48631242-6bd0-43c4-a1ee-0b621b9cc5bf,14798179,2022-08-30 11:44:56,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/48a75ce0-0a44-013b-2a77-5e5c83f3d8d4,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4a7cd110-0a44-013b-2a77-5e5c83f3d8d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:37:45 +08:00,2022-07-01 00:37:54 +00:00,71975227.0,49dda668-d6b1-4fdf-b780-68494c22ace0,2022-07-01 08:37:07,,http://app.devicemagic.com/organizations/261690/stored_files/v2/037bd780-db04-013a-e561-5a203f5a59f6,2022-07-01 08:37:25,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:37:31,,Red oak - 北美红栎 - Quercus rubra Linn,2022-07-01 08:37:39,,,None - 没有任何,2022-07-01 08:37:42,,,,,8,Red oak,
2566,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:47:01 +08:00,2022-08-30 03:47:16 +00:00,73653282,9bb31ce2-7d7d-4a80-94ac-bc72b0aab480,14798204,2022-08-30 11:46:42,,,10 - Vigorous (not a single issue) - 非常茂盛的（无任何健康问题）,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/6cdada00-0a44-013b-86c5-4eab52b81076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 09:43:20 +08:00,2022-07-01 01:43:53 +00:00,71975919.0,e1187059-afca-4224-9cab-f61fc147a10b,2022-07-01 09:42:51,,http://app.devicemagic.com/organizations/261690/stored_files/v2/3d1c9fe0-db0d-013a-5487-0aa139a5a40c,2022-07-01 09:43:02,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:43:05,,Loblolly pine - 火炬松 - Pinus taeda Linn,2022-07-01 09:43:15,,,None - 没有任何,2022-07-01 09:43:17,,,,,10,Loblolly pine,
2567,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:49:56 +08:00,2022-08-30 03:50:36 +00:00,73653304,ef570765-a127-4042-b8e6-fb3ffbf73eea,14798176,2022-08-30 11:48:16,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e34c8c80-0a44-013b-c05d-2249efea5f33,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e482b220-0a44-013b-c05d-2249efea5f33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:30:47 +08:00,2022-07-01 00:37:15 +00:00,71975210.0,e84f8ac3-e45c-487d-ab04-13f4912e1e29,2022-07-01 08:30:16,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ed37aab0-db03-013a-d2b8-6eea64c7546d,2022-07-01 08:30:32,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:30:37,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 08:30:42,,,None - 没有任何,2022-07-01 08:30:44,,,,,9,Live oak,
2568,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:48:07 +08:00,2022-08-30 03:50:38 +00:00,73653306,27501578-f6b9-40ae-b271-6aceab9be446,14798180,2022-08-30 11:47:12,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e57a5660-0a44-013b-e768-2e5a64de16f3,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e735c960-0a44-013b-e768-2e5a64de16f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmarais@ufl.edu,2022-09-05 16:37:35 -04:00,2022-09-05 20:37:35 +00:00,73831999.0,6d7593da-0bc9-468c-8f7a-e415eb128c80,2022-09-05 16:37:16,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a23abcd0-0f88-013b-4da0-42838491e8ea,2022-09-05 16:37:20,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-09-05 16:37:23,,Sugar maple - 糖枫 - Acer saccharum,2022-09-05 16:37:26,,,Girdle,2022-09-05 16:36:26,,,,,9,Sugar maple,
2569,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:48:07 +08:00,2022-08-30 03:50:38 +00:00,73653306,27501578-f6b9-40ae-b271-6aceab9be446,14798180,2022-08-30 11:47:12,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e57a5660-0a44-013b-e768-2e5a64de16f3,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e735c960-0a44-013b-e768-2e5a64de16f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:40:37 +08:00,2022-07-01 00:40:44 +00:00,71975263.0,3fce4585-e22f-4561-a3f5-4f0ac91dfec3,2022-07-01 08:40:09,,http://app.devicemagic.com/organizations/261690/stored_files/v2/6cc5cdb0-db04-013a-986a-0efbc67861de,2022-07-01 08:40:21,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:40:25,,Red oak - 北美红栎 - Quercus rubra Linn,2022-07-01 08:40:31,,,None - 没有任何,2022-07-01 08:40:33,,,,,9,Red oak,
2570,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:51:24 +08:00,2022-08-30 03:51:44 +00:00,73653313,738d6b3e-3c96-48cb-9667-f892c681f722,14798184,2022-08-30 11:50:22,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/0c311d10-0a45-013b-c355-4e485b72a62a,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/0ce053e0-0a45-013b-c05d-2249efea5f33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:49:10 +08:00,2022-07-01 00:49:37 +00:00,71975352.0,546efa42-d90d-446d-b1cf-5a2885b11dd2,2022-07-01 08:48:43,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a9454b70-db05-013a-1600-5a6d9889a3d4,2022-07-01 08:48:56,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:49:01,,Citrus - 柑橘 - Citrus spp.,2022-07-01 08:49:04,,,None - 没有任何,2022-07-01 08:49:07,,,,,9,Citrus,
2571,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:52:21 +08:00,2022-08-30 03:52:53 +00:00,73653324,cde4fe46-d40a-416d-a5f2-6a6f6bf0316a,14798188,2022-08-30 11:51:35,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/34bee840-0a45-013b-c62d-6e5cf9961681,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/3649bb00-0a45-013b-c62d-6e5cf9961681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 08:52:22 +08:00,2022-07-01 00:52:57 +00:00,71975372.0,bf9a5726-0bf3-42e0-8cc5-cf07d4150fba,2022-07-01 08:51:51,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2060b9a0-db06-013a-019b-6ec2b198248b,2022-07-01 08:52:07,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 08:52:10,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 08:52:16,,,None - 没有任何,2022-07-01 08:52:19,,,,,9,Live oak,
2572,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:53:04 +08:00,2022-08-30 03:53:17 +00:00,73653325,fcc24724-b203-4da9-aa83-a9fa192f1dc7,14798183,2022-08-30 11:52:43,,,10 - Vigorous (not a single issue) - 非常茂盛的（无任何健康问题）,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/43331700-0a45-013b-a4a7-361042d6bcb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 09:03:17 +08:00,2022-07-01 01:03:49 +00:00,71975477.0,c55e223e-4f59-4340-b052-a74be84385e8,2022-07-01 09:02:40,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a641d3c0-db07-013a-94e4-46c432fde0ef,2022-07-01 09:02:59,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:03:04,,Slash pine - 湿地松 - Pinus elliottii,2022-07-01 09:03:11,,,None - 没有任何,2022-07-01 09:03:14,,,,,10,Slash pine,
2573,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:54:49 +08:00,2022-08-30 03:57:18 +00:00,73653351,be20ff36-bc78-44cb-af03-b68d930dfbdd,14798202,2022-08-30 11:54:14,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d17b92c0-0a45-013b-490e-6e2b7a067a30,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d358c6a0-0a45-013b-490e-6e2b7a067a30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 09:50:13 +08:00,2022-07-01 01:50:47 +00:00,71976013.0,62fd3f90-9108-45d1-9542-ffff1f67cea0,2022-07-01 09:49:45,,http://app.devicemagic.com/organizations/261690/stored_files/v2/37318d20-db0e-013a-5487-0aa139a5a40c,2022-07-01 09:49:56,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:50:01,,Citrus - 柑橘 - Citrus spp.,2022-07-01 09:50:07,,,None - 没有任何,2022-07-01 09:50:10,,,,,9,Citrus,
2574,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:58:06 +08:00,2022-08-30 03:58:16 +00:00,73653363,b0f2f3e9-1a7d-4eac-924e-188831ae25c1,14798215,2022-08-30 11:57:23,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f47d8960-0a45-013b-bcdd-5e365a52f7f3,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f565a400-0a45-013b-bcdd-5e365a52f7f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 09:56:43 +08:00,2022-07-01 01:57:12 +00:00,71976124.0,0f735769-7caf-4445-bcab-a8e603b21ede,2022-07-01 09:56:14,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1a196a60-db0f-013a-ba56-06a34bf9bb3e,2022-07-01 09:56:26,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:56:29,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 09:56:37,,,None - 没有任何,2022-07-01 09:56:39,,,,,9,Live oak,
2575,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:58:56 +08:00,2022-08-30 03:59:39 +00:00,73653369,32c25a18-5bab-4e6d-aae9-0848d888fd27,14798217,2022-08-30 11:58:13,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/afff31c0-0a46-013b-7823-7acded0ff169,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b276ab20-0a46-013b-7823-7acded0ff169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-06-30 21:58:01 -04:00,2022-10-10 14:02:54 +00:00,74842597.0,01e9907e-4eac-42d1-939a-c5927c943eb9,2022-06-30 21:57:37,,http://app.devicemagic.com/organizations/261690/stored_files/v2/acdbf340-2ad2-013b-f7a2-26460d28f509,2022-06-30 21:57:48,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-06-30 21:57:52,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-06-30 21:57:56,,,None - 没有任何,2022-06-30 21:57:58,,,,,9,Live oak,
2576,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:58:56 +08:00,2022-08-30 03:59:39 +00:00,73653369,32c25a18-5bab-4e6d-aae9-0848d888fd27,14798217,2022-08-30 11:58:13,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/afff31c0-0a46-013b-7823-7acded0ff169,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b276ab20-0a46-013b-7823-7acded0ff169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-05 15:28:06 +08:00,2022-07-05 07:28:10 +00:00,72065103.0,b6af9429-faa7-4461-b806-89d4172c22b6,2022-07-01 09:57:37,,http://app.devicemagic.com/organizations/261690/stored_files/v2/fdd18160-de61-013a-483c-5aa31eaaac43,2022-07-01 09:57:48,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:57:52,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 09:57:56,,,None - 没有任何,2022-07-01 09:57:58,,,,,9,Live oak,
2577,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 11:58:56 +08:00,2022-08-30 03:59:39 +00:00,73653369,32c25a18-5bab-4e6d-aae9-0848d888fd27,14798217,2022-08-30 11:58:13,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/afff31c0-0a46-013b-7823-7acded0ff169,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b276ab20-0a46-013b-7823-7acded0ff169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-01 17:27:40 +08:00,2022-07-01 09:27:46 +00:00,71987361.0,12dfcfcc-c18e-4fb9-9947-166d2b5b16d1,2022-07-01 17:27:16,,http://app.devicemagic.com/organizations/261690/stored_files/v2/0c482520-db4e-013a-658c-4e5f95087f1d,2022-07-01 17:27:26,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 17:27:29,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 17:27:34,,,None - 没有任何,2022-07-01 17:27:36,,,,,9,Live oak,
2578,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 12:00:21 +08:00,2022-08-30 04:00:46 +00:00,73653378,90609d34-0ab8-4881-b18e-083a19e225a5,14798216,2022-08-30 11:59:11,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b1e6f710-0a46-013b-c401-4af9b0538848,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b3a45bc0-0a46-013b-c401-4af9b0538848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-06-30 21:59:25 -04:00,2022-10-10 14:02:57 +00:00,74842600.0,d0fe192a-b614-4033-9689-2bab13bd9d0d,2022-06-30 21:58:59,,http://app.devicemagic.com/organizations/261690/stored_files/v2/af54d2e0-2ad2-013b-b6be-66c2e3e5055c,2022-06-30 21:59:14,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-06-30 21:59:18,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-06-30 21:59:21,,,None - 没有任何,2022-06-30 21:59:23,,,,,9,Live oak,
2579,Tree Surveying Form - 树木测量表 (1).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-08-30 12:00:21 +08:00,2022-08-30 04:00:46 +00:00,73653378,90609d34-0ab8-4881-b18e-083a19e225a5,14798216,2022-08-30 11:59:11,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b1e6f710-0a46-013b-c401-4af9b0538848,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b3a45bc0-0a46-013b-c401-4af9b0538848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-05 15:28:02 +08:00,2022-07-05 07:28:06 +00:00,72065101.0,5bba2dc3-2886-4a57-9cf9-7552eb20ed6c,2022-07-01 09:58:59,,http://app.devicemagic.com/organizations/261690/stored_files/v2/fb882a60-de61-013a-ca5d-0e1a1a2633cf,2022-07-01 09:59:14,,China: Xishuangbanna Tropical Botanical Garden (XTBG) - 西双版纳热带植物园,2022-07-01 09:59:18,,Live oak - 弗吉尼亚栎 - Quercus virginiana Mill,2022-07-01 09:59:21,,,None - 没有任何,2022-07-01 09:59:23,,,,,9,Live oak,
